12月31日2020年,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3月16日2021年,"-763,242","1,042,007","-1,300,427","-1,576,106","760,258","617,887","-1,914,992","1,514,655","1,226,747","-2,857,039","-1,445,928","1,031,979","-3,664,202","517,944",,"452,078","-564,690","-508,595","-112,662","565,127","-226,045","112,954","395,564","-225,578","-395,603","-339,070","226,051","58,128",,"1,155,696","-1,535,309","839,521","1,499,241","-183,276","-867,816","2,099,591","-1,011,601","-1,452,325","2,473,368","1,082,997","-865,648",,,"9,684","-2,791","7,115","3,863","-1,551","-2,724","26,793","-12,406","-2,642","55,917","29,996","-55,222",,,"3,815","-1,032","-4,334",-291,"4,753",-707,"1,440","4,850",-409,"-8,763","-9,286","14,330",,,"452,124","-565,155","-508,639","-113,031","565,155","-226,062","113,031","395,608","-226,062","-395,608","-339,093","226,062","56,515",,,11%,-14%,-12%,-3%,14%,-5%,3%,9%,-5%,-9%,-8%,5%,1%,," 	5,538 ",8,-10,-9,-2,10,-4,2,7,-4,-7,-6,4,1,31.0,-42.0,,8.0,-10.0,-9.0,-2.0,10.0,-4.0,2.0,7.0,-4.0,-7.0,-6.0,4.0,1.0
3月17日2021年,"697,011","-964,735","1,338,046","1,620,784","-751,919","-631,085","2,028,269","-1,431,416","-1,236,836","2,888,535","1,431,080","-1,109,456","3,878,276","4,396,220",,"-66,305","39,817",0,"-46,417","-13,227","-52,871","59,735","-33,186","-59,661","-66,403","-46,463",0,"33,859",,"-1,215,393","1,569,241","-829,451","-1,554,538","173,565","804,259","-2,081,487","1,002,665","1,402,754","-2,559,334","-1,138,473","883,405",,,"-10,237","2,863","-7,115","-3,983","1,440","2,555","-26,037","12,006","2,534","-57,380","-31,266","55,222",,,-553,72,0,-120,-111,-169,756,-400,-108,"-1,463","-1,270",0,,,"-66,403","39,842",0,"-46,482","-13,281","-53,122","59,763","-33,202","-59,763","-66,403","-46,482",0,"33,202",,,-13%,8%,0%,-9%,-3%,-10%,12%,-6%,-12%,-13%,-9%,0%,6%,," 	5,539 ",-10,6,0,-7,-2,-8,9,-5,-9,-10,-7,0,5,15.0,-58.0,,-10.0,6.0,0.0,-7.0,-2.0,-8.0,9.0,-5.0,-9.0,-10.0,-7.0,0.0,5.0
3月18日2021年,"-1,125,110","1,510,423","-801,680","-1,547,528","196,681","872,988","-2,219,363","1,066,849","1,450,730","-2,550,168","-1,120,795","884,564","-3,382,409","1,013,811",,"111,194","444,815","-500,833","556,463","278,128","333,805","-222,572","-111,216","-444,959","-222,559","-556,479","-389,533","223,663",,"1,302,609","-1,105,425","300,847","2,150,408","94,674","-486,312","1,937,055","-1,144,879","-1,836,029","2,394,012","610,779","-1,274,097",,,"11,210","-2,038","2,658","5,384",753,"-1,515","23,359","-13,304","-3,344","52,466","16,340","-79,484",,,973,825,"-4,457","1,401","2,193","1,040","-2,678","-1,298",-810,"-4,914","-14,926","-24,262",,,"111,297","445,187","-500,835","556,484","278,242","333,890","-222,593","-111,297","-445,187","-222,593","-556,484","-389,539","222,593",,,3%,10%,-11%,13%,6%,8%,-5%,-3%,-10%,-5%,-13%,-9%,5%,," 	5,540 ",2,8,-9,10,5,6,-4,-2,-8,-4,-10,-7,4,31.0,-44.0,,2.0,8.0,-9.0,10.0,5.0,6.0,-4.0,-2.0,-8.0,-4.0,-10.0,-7.0,4.0
3月19日2021年,"1,176,828","-1,551,458","805,894","1,526,622","-186,527","-810,111","2,146,005","-1,006,813","-1,398,789","2,542,463","1,149,535","-885,701","3,507,949","4,521,760",,"110,495",0,"147,430","165,610","18,337","-147,432","18,372","-18,376","54,762",0,"-18,432","147,463","167,102",,"-1,177,527","1,106,642","-157,631","-1,917,475","-73,264","328,874","-1,905,061","1,099,654","1,898,510","-2,319,904","-611,488","1,422,697",,,"-10,248","2,038","-1,375","-4,956",-603,"1,047","-23,136","13,087","3,443","-52,466","-16,851","88,655",,,962,0,"1,283",428,150,-468,223,-217,99,0,-511,"9,171",,,"110,598",0,"147,463","165,896","18,433","-147,463","18,433","-18,433","55,299",0,"-18,433","147,463","165,896",,,11%,0%,15%,16%,2%,-15%,2%,-2%,5%,0%,-2%,15%,16%,," 	5,541 ",6,0,8,9,1,-8,1,-1,3,0,-1,8,9,36.0,-10.0,,6.0,0.0,8.0,9.0,1.0,-8.0,1.0,-1.0,3.0,0.0,-1.0,8.0,9.0
3月22日2021年,"-1,336,340","1,141,358","-308,276","-2,062,577","-92,939","474,939","-1,942,731","1,114,849","1,895,182","-2,330,579","-594,583","1,284,934","-2,756,763","1,764,997",,"741,159","222,332","-222,319","147,928","444,742","-370,449","518,830",0,"-518,499","370,630","-74,119","667,135","223,617",,"1,967,004","-919,026","-61,473","2,044,895","519,345","-697,956","2,443,189","-1,096,474","-2,468,443","2,701,209","538,897","-765,262",,,"16,459","-1,641",-525,"5,344","4,324","-2,240","29,404","-13,087","-4,352","60,764","14,821","-47,511",,,"6,211",397,"-1,900",388,"3,721","-1,193","6,268",0,-909,"8,298","-2,030","41,144",,,"741,272","222,382","-222,382","148,254","444,763","-370,636","518,890",0,"-518,890","370,636","-74,127","667,145","222,382",,,16%,5%,-5%,3%,10%,-8%,11%,0%,-11%,8%,-2%,15%,5%,," 	5,542 ",10,3,-3,2,6,-5,7,0,-7,5,-1,9,3,42.0,-16.0,,10.0,3.0,-3.0,2.0,6.0,-5.0,7.0,0.0,-7.0,5.0,-1.0,9.0,3.0
3月23日2021年,"1,198,447","-1,126,377","163,125","1,945,978","79,115","-341,619","1,956,693","-1,101,270","-1,935,273","2,395,981","622,869","-1,454,122","2,403,547","4,168,544",,"-280,127","-83,839","-83,935","-223,807","196,064","167,824","83,988","-196,034","-167,970",0,"252,116","28,009","1,283",,"-2,219,732","820,206","-24,741","-2,317,714","-327,794","879,892","-2,391,535","905,236","2,285,801","-2,766,611","-296,634","814,996",,,"-18,866","1,487",-217,"-5,921","-2,685","2,776","-28,394","10,740","4,052","-60,764","-7,983","49,233",,,"-2,407",-154,-742,-577,"1,639",536,"1,010","-2,347",-300,0,"6,838","1,722",,,"-280,158","-84,047","-84,047","-224,127","196,111","168,095","84,047","-196,111","-168,095",0,"252,142","28,016",0,,,-16%,-5%,-5%,-13%,11%,10%,5%,-11%,-10%,0%,14%,2%,0%,," 	5,543 ",-10,-3,-3,-8,7,6,3,-7,-6,0,9,1,0,26.0,-37.0,,-10.0,-3.0,-3.0,-8.0,7.0,6.0,3.0,-7.0,-6.0,0.0,9.0,1.0,0.0
3月24日2021年,"-2,042,309","924,234","59,195","-2,176,827","-544,902","711,394","-2,495,242","1,101,780","2,538,284","-2,774,726","-559,372","746,579","-4,511,913","-343,369",,"-341,623","-341,414",0,"136,335","-683,299","-204,819","478,292","-478,315","-204,671","204,968","204,982","-273,338","616,486",,"1,980,813","-1,181,808","24,741","2,536,970","-334,462","-1,084,037","2,889,546","-1,384,061","-2,574,985","2,979,694","512,238","-1,047,927",,,"16,045","-2,105",217,"6,256","-2,637","-3,431","34,059","-16,525","-4,404","65,198","13,101","-66,943",,,"-2,821",-618,0,335,"-5,322",-655,"5,665","-5,785",-352,"4,434","5,118","-17,710",,,"-341,684","-341,684",0,"136,674","-683,368","-205,010","478,358","-478,358","-205,010","205,010","205,010","-273,347","615,031",,,-8%,-8%,0%,3%,-16%,-5%,11%,-11%,-5%,5%,5%,-7%,15%,," 	5,544 ",-5,-5,0,2,-10,-3,7,-7,-3,3,3,-4,9,15.0,-37.0,,-5.0,-5.0,0.0,2.0,-10.0,-3.0,7.0,-7.0,-3.0,3.0,3.0,-4.0,9.0
3月25日2021年,"2,254,415","-800,221","24,360","2,344,893","361,516","-866,460","2,401,115","-850,674","-2,324,894","2,799,022","316,631","-752,813","4,906,890","4,563,521",,"-36,874","15,345","36,874","-31,538","31,657","5,048","5,247","-42,246","-26,010","47,525","-10,556","5,278","-637,566",,"-1,949,665","1,156,980","12,514","-2,512,766","353,441","1,076,327","-2,874,160","1,286,742","2,503,556","-2,956,465","-532,170","1,031,429",,,"-16,353","2,133",113,"-6,335","2,894","3,447","-33,997","16,002","4,359","-64,162","-13,369","67,293",,,-308,28,330,-79,257,16,62,-523,-45,"1,036",-268,350,,,"-36,978","15,848","36,978","-31,696","31,696","5,283","5,283","-42,261","-26,413","47,543","-10,565","5,283","-47,543",,,11%,-5%,-11%,9%,-9%,-2%,-2%,12%,8%,-14%,3%,-2%,14%,," 	5,545 ",7,-3,-7,6,-6,-1,-1,8,5,-9,2,-1,9,28.0,-28.0,,7.0,-3.0,-7.0,6.0,-6.0,-1.0,-1.0,8.0,5.0,-9.0,2.0,-1.0,9.0
3月26日2021年,"-2,021,747","1,214,045","-30,345","-2,526,268","337,076","1,084,337","-2,883,592","1,372,273","2,651,775","-3,049,390","-520,726","1,045,641","-3,326,921","1,236,600",,0,"424,151","-371,342","-318,175","424,481","424,391","-265,272","-106,073","477,335","424,489","-318,378","477,568","531,864",,"2,058,620","-805,239","-377,872","2,239,631","55,748","-664,994","2,613,073","-1,436,099","-2,148,430","3,426,353","212,905","-573,350",,,"16,353","-1,407","-3,233","5,547",447,"-2,108","30,873","-17,262","-3,576","73,276","5,289","-37,041",,,0,726,"-3,120",-788,"3,341","1,339","-3,124","-1,260",783,"9,114","-8,080","30,252",,,0,"424,514","-371,449","-318,385","424,514","424,514","-265,321","-106,128","477,578","424,514","-318,385","477,578","530,642",,,0%,9%,-8%,-7%,9%,9%,-6%,-2%,10%,9%,-7%,10%,12%,," 	5,546 ",0,8,-7,-6,8,8,-5,-2,9,8,-6,9,10,50.0,-26.0,,0.0,8.0,-7.0,-6.0,8.0,8.0,-5.0,-2.0,9.0,8.0,-6.0,9.0,10.0
3月29日2021年,"2,054,793","-1,223,265","3,176","2,633,367","-365,968","-1,102,517","2,958,202","-1,388,552","-2,659,356","2,969,391","530,488","-1,066,437","3,343,322","4,579,922",,"57,952","115,769","96,579","57,899","19,300","-115,884","96,549","193,177","-154,342","-96,579",0,"-154,573","77,997",,"-1,996,841","914,883","464,745","-2,257,293","-39,213","562,242","-2,596,381","1,687,802","2,027,678","-3,490,459","-212,110","434,295",,,"-15,892","1,610","4,081","-5,408",-299,"1,747","-29,757","19,502","3,322","-75,390","-5,289","27,276",,,461,203,848,139,148,-361,"1,116","2,240",-254,"-2,114",0,"-9,765",,,"57,966","115,931","96,609","57,966","19,322","-115,931","96,609","193,219","-154,575","-96,609",0,"-154,575","77,288",,,5%,9%,8%,5%,2%,-9%,8%,16%,-13%,-8%,0%,-13%,6%,," 	5,547 ",3,6,5,3,1,-6,5,10,-8,-5,0,-8,4,33.0,-27.0,,3.0,6.0,5.0,3.0,1.0,-6.0,5.0,10.0,-8.0,-5.0,0.0,-8.0,4.0
3月30日2021年,"-2,068,499","805,717","374,959","-2,330,070","-59,708","671,487","-2,691,016","1,506,169","2,156,662","-3,325,682","-208,085","588,299","-4,579,768",154,,"166,436","832,502",0,"249,706","-166,480","166,412","832,675","666,135","-166,334",0,"832,713","-499,619",911,,"2,176,983","-88,983","-471,538","2,521,877","-126,072","-389,191","3,427,142","-1,033,211","-2,168,653","3,422,261","1,040,798","-933,345",,,"17,205",-156,"-4,081","6,000",-962,"-1,226","39,260","-11,876","-3,597","75,390","26,695","-59,197",,,"1,313","1,454",0,592,"-1,261",521,"9,503","7,626",-275,0,"21,406","-31,921",,,"166,543","832,713",0,"249,814","-166,543","166,543","832,713","666,171","-166,543",0,"832,713","-499,628",0,,,4%,18%,0%,5%,-4%,4%,18%,15%,-4%,0%,18%,-11%,0%,," 	5,548 ",2,10,0,3,-2,2,10,8,-2,0,10,-6,0,45.0,-10.0,,2.0,10.0,0.0,3.0,-2.0,2.0,10.0,8.0,-2.0,0.0,10.0,-6.0,0.0
3月31日2021年,"2,124,807","-925,469","-494,893","2,286,125","40,152","-552,312","2,632,482","-1,700,861","-2,015,430","3,430,593","202,923","-457,949","4,570,167","4,570,322",,0,0,0,0,0,0,0,0,0,0,0,0,154,,"-2,291,243","92,966","494,893","-2,535,831","126,329","385,900","-3,465,156","1,034,726","2,181,764","-3,430,593","-1,035,635","957,568",,,"-17,205",156,"4,081","-6,000",962,"1,226","-39,260","11,876","3,597","-75,390","-26,695","59,197",,,0,0,0,0,0,0,0,0,0,0,0,0,,,-19,2,14,19,-14,0,16,19,10,21,-12,-8,0,,,-12%,1%,9%,12%,-9%,0%,11%,12%,7%,13%,-8%,-5%,0%,," 	5,549 ",-9,1,7,9,-7,0,8,9,5,10,-6,-4,0,49.0,-26.0,,-9.0,1.0,7.0,9.0,-7.0,0.0,8.0,9.0,5.0,10.0,-6.0,-4.0,0.0
4月1日2021年,"-2,415,230","109,123","518,539","-2,638,456","134,607","404,592","-3,614,822","1,075,528","2,242,029","-3,540,903","-1,097,294","1,032,464","-7,789,822","-3,219,501",,"387,199","696,837","-77,415","-309,501","387,253","309,687","542,180",0,0,"464,772","-697,163","542,227","156,087",,"2,802,428","587,714","-595,954","2,328,955","252,646","-94,905","4,157,003","-1,075,528","-2,242,029","4,005,675","400,131","-490,237",,,"19,941",934,"-4,682","5,301","1,860",-290,"45,066","-11,876","-3,597","85,133","9,832","-28,215",,,"2,736","1,090",-601,-699,"2,822",936,"5,806",0,0,"9,743","-16,863","30,982",,,"387,315","697,168","-77,463","-309,852","387,315","309,852","542,242",0,0,"464,778","-697,168","542,242","154,926",,,8%,15%,-2%,-7%,8%,7%,12%,0%,0%,10%,-15%,12%,3%,," 	5,550 ",5,9,-1,-4,5,4,7,0,0,6,-9,7,2,43.0,-14.0,,5.0,9.0,-1.0,-4.0,5.0,4.0,7.0,0.0,0.0,6.0,-9.0,7.0,2.0
4月2日2021年,"2,416,702","-112,452","-523,048","2,728,750","-119,204","-406,303","3,792,870","-1,117,475","-2,238,576","3,833,101","1,119,927","-1,047,282","8,327,009","5,107,509",,"211,714","-211,608","-381,149","211,481","-42,340","296,495","-338,868","169,419","253,944","-381,215","-254,149","42,360","-6,014,243",,"-2,592,187","-795,993","219,314","-2,207,769","-310,390","393,111","-4,673,918","1,286,894","2,492,521","-4,679,088","-676,912","547,414",,,"-18,445","-1,265","1,723","-4,837","-2,152","1,177","-48,588","13,662","4,005","-92,727","-15,710","30,555",,,"1,496",-331,"-2,959",464,-292,887,"-3,522","1,786",408,"-7,594","-5,878","2,340",,,"211,809","-211,809","-381,257","211,809","-42,362","296,533","-338,895","169,447","254,171","-381,257","-254,171","42,362","-423,619",,,-7%,7%,12%,-7%,1%,-9%,11%,-5%,-8%,12%,8%,-1%,13%,," 	5,551 ",-5,5,9,-5,1,-7,8,-4,-6,9,6,-1,10,38.0,-28.0,,-5.0,5.0,9.0,-5.0,1.0,-7.0,8.0,-4.0,-6.0,9.0,6.0,-1.0,10.0
4月5日2021年,"-2,855,677","-624,175","608,788","-2,441,887","-282,705","105,737","-4,448,323","1,162,942","2,249,788","-4,415,545","-431,150","499,194","-10,873,013","-5,765,505",,0,"-810,141",0,"486,173","-486,355","-80,751","-648,510","-567,436","243,205","-243,210","-567,463","-567,499","406,765",,"2,643,963","25,642","-227,639","2,716,580","-161,310","-482,983","4,138,681","-1,899,797","-2,260,527","4,553,551","117,836","-1,109,053",,,"18,445",39,"-1,723","5,895","-1,080","-1,413","41,972","-19,505","-3,616","88,023","2,678","-61,904",,,0,"-1,226",0,"1,058","-3,232",-236,"-6,616","-5,843",389,"-4,704","-13,032","-31,349",,,0,"-810,716",0,"486,429","-486,429","-81,072","-648,573","-567,501","243,215","-243,215","-567,501","-567,501","405,358",,,0%,-16%,0%,10%,-10%,-2%,-13%,-11%,5%,-5%,-11%,-11%,8%,," 	5,552 ",0,-10,0,6,-6,-1,-8,-7,3,-3,-7,-7,5,9.0,-49.0,,0.0,-10.0,0.0,6.0,-6.0,-1.0,-8.0,-7.0,3.0,-3.0,-7.0,-7.0,5.0
4月6日2021年,"2,606,108","838,558","-229,306","2,192,061","323,934","-401,865","4,742,357","-1,333,579","-2,540,168","4,730,153","685,322","-550,978","11,062,596","5,297,092",,"-743,888","-650,523","92,931","-92,874","278,865","557,869","-836,862","743,883","-92,472",0,"92,970","-743,925","-10,692,566",,"-3,349,996","-678,939","322,236","-2,771,108","441,286","1,040,485","-4,930,709","2,644,899","2,204,490","-4,486,944","-24,889","374,553",,,"-23,776","-1,036","2,425","-6,101","2,936","3,070","-50,686","27,207","3,470","-88,023",-575,"20,798",,,"-5,331",-997,702,-206,"1,856","1,657","-8,714","7,702",-146,0,"2,103","-41,106",,,"-743,936","-650,944","92,992","-92,992","278,976","557,952","-836,928","743,936","-92,992",0,"92,992","-743,936","-836,928",,,13%,11%,-2%,2%,-5%,-10%,15%,-13%,2%,0%,-2%,13%,15%,," 	5,553 ",8,7,-1,1,-3,-6,9,-8,1,0,-1,8,9,34.0,-19.0,,8.0,7.0,-1.0,1.0,-3.0,-6.0,9.0,-8.0,1.0,0.0,-1.0,8.0,9.0
4月7日2021年,"-2,564,659","-32,747","226,809","-2,645,001","194,905","481,069","-4,147,441","1,932,559","2,259,754","-4,440,495","-131,985","1,139,698","-7,727,534","-2,430,442",,"-230,277","613,983","460,571","-306,664","537,258","76,604","76,714","-383,815","306,602","767,689","537,365","383,844","615,705",,"3,078,270","1,297,253","140,831","2,431,211","63,488","-962,334","5,061,016","-3,060,258","-1,860,680","5,208,184","576,380","-11,929",,,"22,121","1,968","1,070","5,417",404,"-2,845","51,457","-31,068","-2,978","103,324","12,643",-635,,,"-1,655",932,"3,495",-684,"3,340",225,771,"-3,861",492,"15,301","12,068","20,163",,,"-230,308","614,156","460,617","-307,078","537,386","76,769","76,769","-383,847","307,078","767,694","537,386","383,847","614,156",,,-4%,12%,9%,-6%,10%,1%,1%,-7%,6%,14%,10%,7%,12%,," 	5,554 ",-3,8,6,-4,7,1,1,-5,4,10,7,5,8,49.0,-12.0,,-3.0,8.0,6.0,-4.0,7.0,1.0,1.0,-5.0,4.0,10.0,7.0,5.0,8.0
4月8日2021年,"3,315,512","694,478","-317,038","2,757,386","-474,723","-1,059,951","4,966,442","-2,626,220","-2,193,488","4,347,158","37,410","-394,377","9,052,589","6,622,147",,0,"178,356","250,163","-142,807","-107,198","-250,064","-35,651","-321,621","-285,906","-250,164","-250,166","-107,221","-4,609,757",,"-3,085,236","-1,130,105","106,629","-2,593,529","-169,732","733,283","-5,078,807","2,688,414","1,600,980","-5,365,011","-824,941","-96,688",,,"-22,121","-1,701",798,"-5,730","-1,062","2,126","-51,818","27,756","2,527","-108,388","-18,342","-5,131",,,0,267,"1,868",-313,-658,-719,-361,"-3,312",-451,"-5,064","-5,699","-5,766",,,0,"178,709","250,193","-142,967","-107,225","-250,193","-35,742","-321,676","-285,934","-250,193","-250,193","-107,225","-250,193",,,0%,-7%,-10%,6%,4%,10%,1%,13%,12%,10%,10%,4%,10%,," 	5,555 ",0,-5,-7,4,3,7,1,9,8,7,7,3,7,49.0,-12.0,,0.0,-5.0,-7.0,4.0,3.0,7.0,1.0,9.0,8.0,7.0,7.0,3.0,7.0
4月9日2021年,"-3,073,871","-1,304,158","-143,328","-2,471,420","-69,443","987,744","-5,076,641","3,047,397","1,894,851","-5,141,274","-554,339","17,980","-11,886,502","-5,264,355",,"-254,622","509,078","679,138","848,861","-169,643","-509,061","254,623","-679,099","848,847","254,658","509,394","-424,489","680,633",,"2,819,249","1,634,880","572,304","3,463,087","6,997","-1,246,741","5,366,915","-3,404,875","-760,098","5,646,095","1,313,899","-335,248",,,"20,288","2,470","4,306","7,602",42,"-3,601","54,406","-34,652","-1,195","113,550","30,019","-18,243",,,"-1,833",769,"5,104","1,872","-1,020","-1,475","2,588","-6,896","1,332","5,162","11,677","-23,374",,,"-254,698","509,396","679,195","848,993","-169,799","-509,396","254,698","-679,195","848,993","254,698","509,396","-424,497","679,195",,,-4%,8%,10%,13%,-3%,-8%,4%,-10%,13%,4%,8%,-6%,10%,," 	5,556 ",-3,6,8,10,-2,-6,3,-8,10,3,6,-5,8,46.0,-24.0,,-3.0,6.0,8.0,10.0,-2.0,-6.0,3.0,-8.0,10.0,3.0,6.0,-5.0,8.0
4月12日2021年,"3,003,235","1,097,281","-117,491","2,590,673","176,445","-732,937","5,127,179","-2,708,171","-1,600,815","5,437,466","835,682","84,063","13,192,611","7,928,256",,"666,360","466,244","666,367","-132,916","399,726","-333,048","666,333","599,683","-66,214","-66,592","399,815","666,374","-10,394,025",,"-2,082,253","-1,140,115","104,720","-3,572,450","392,924","908,950","-4,715,469","3,986,954","685,754","-5,758,716","-945,261","1,006,799",,,"-15,352","-1,753",803,"-7,896","2,387","2,636","-47,670","40,811","1,089","-114,846","-21,183","55,715",,,"4,936",717,"5,109",-294,"2,429",-965,"6,736","6,159",-106,"-1,296","8,836","37,472",,,"666,374","466,462","666,374","-133,275","399,824","-333,187","666,374","599,737","-66,637","-66,637","399,824","666,374","-133,275",,,-13%,-9%,-13%,3%,-8%,6%,-13%,-11%,1%,1%,-8%,-13%,3%,," 	5,557 ",-10,-7,-10,2,-6,5,-10,-9,1,1,-6,-10,2,9.0,-68.0,,-10.0,-7.0,-10.0,2.0,-6.0,5.0,-10.0,-9.0,1.0,1.0,-6.0,-10.0,2.0
4月13日2021年,"-2,733,654","-1,595,562","-563,738","-3,441,804","-13,632","1,239,679","-5,481,879","3,369,651","749,191","-5,727,033","-1,331,058","303,172","-15,226,667","-7,298,412",,"-434,347","977,160","-1,086,051","325,556","217,108","-651,609","-1,086,009","434,421","868,734","-868,800","108,587","868,843","1,032",,"1,632,947","2,106,478","-1,188,680","3,900,275","-168,985","-1,558,241","3,729,537","-3,534,913","185,757","4,924,825","1,039,829","-100,702",,,"12,137","3,268","-9,222","8,614","-1,047","-4,521","36,932","-36,354",294,"97,654","23,648","-5,708",,,"-3,215","1,515","-8,419",718,"1,340","-1,885","-10,738","4,457","1,383","-17,192","2,465","50,007",,,"-434,425","977,456","-1,086,062","325,819","217,212","-651,637","-1,086,062","434,425","868,850","-868,850","108,606","868,850",0,,,-5%,12%,-14%,4%,3%,-8%,-14%,5%,11%,-11%,1%,11%,0%,," 	5,558 ",-4,9,-10,3,2,-6,-10,4,8,-8,1,8,0,35.0,-38.0,,-4.0,9.0,-10.0,3.0,2.0,-6.0,-10.0,4.0,8.0,-8.0,1.0,8.0,0.0
4月14日2021年,"2,065,048","1,127,134","-104,305","3,609,790","-381,737","-911,568","4,894,436","-4,025,500","-681,568","5,778,034","947,154","-970,689","11,346,230","4,047,818",,"1,194,248","-663,485","530,677","-795,866","1,061,437","398,008","265,358","-132,685","-264,896","265,382","663,487","-398,089","-13,932,030",,"-436,454","-2,767,780","1,721,032","-4,731,211","1,226,066","1,961,186","-3,543,070","3,458,395","-452,062","-4,643,852","-392,254","-296,243",,,"-3,234","-4,304","13,365","-10,351","7,379","5,671","-34,374","35,012",-711,"-92,400","-8,831","-16,868",,,"8,903","-1,036","4,143","-1,737","6,332","1,150","2,558","-1,342",-417,"5,254","14,817","-22,576",,,"1,194,286","-663,492","530,794","-796,190","1,061,587","398,095","265,397","-132,698","-265,397","265,397","663,492","-398,095","-663,492",,,-16%,9%,-7%,11%,-15%,-5%,-4%,2%,4%,-4%,-9%,5%,9%,," 	5,559 ",-9,5,-4,6,-8,-3,-2,1,2,-2,-5,3,5,17.0,-33.0,,-9.0,5.0,-4.0,6.0,-8.0,-3.0,-2.0,1.0,2.0,-2.0,-5.0,3.0,5.0
4月15日2021年,"-1,628,525","-2,118,923","1,211,958","-3,865,327","143,593","1,561,463","-3,749,232","3,514,480","-185,439","-4,922,454","-1,052,874","101,024","-10,990,255","-6,942,437",,"-275,944","321,503","-183,928","45,898","-413,921","413,737","-413,973","-413,967","459,707","-229,955","-413,976","275,981","185,328",,"158,333","3,103,911","-1,926,563","4,707,091","-1,618,950","-1,545,734","3,069,901","-3,795,763","910,042","4,427,116","-24,590","573,046",,,"1,181","4,799","-14,767","10,453","-9,880","-4,479","30,266","-39,304","1,436","87,835",-554,"32,023",,,"-2,053",495,"-1,402",102,"-2,501","1,192","-4,108","-4,292",725,"-4,565","-9,385","15,155",,,"-275,988","321,986","-183,992","45,998","-413,981","413,981","-413,981","-413,981","459,979","-229,990","-413,981","275,988","183,992",,,-7%,8%,-5%,1%,-10%,10%,-10%,-10%,11%,-6%,-10%,7%,5%,," 	5,560 ",-6,7,-4,1,-9,9,-9,-9,10,-5,-9,6,4,33.0,-51.0,,-6.0,7.0,-4.0,1.0,-9.0,9.0,-9.0,-9.0,10.0,-5.0,-9.0,6.0,4.0
4月16日2021年,"433,919","2,772,029","-1,735,164","4,691,658","-1,245,041","-1,967,286","3,396,621","-3,412,125","464,011","4,623,712","414,474","302,252","8,739,059","1,796,622",,"239,377",0,0,"-239,279","-478,632","478,592","239,302","1,196,916","1,077,170","359,082","1,077,259","957,561","-13,285,608",,"81,401","-3,093,531","1,919,093","-4,976,836","1,180,329","2,032,141","-2,743,346","5,023,009","153,452","-4,034,675","1,076,761","379,328",,,609,"-4,799","14,767","-10,983","7,025","5,875","-27,819","51,671",240,"-80,663","23,684","20,999",,,"1,790",0,0,-530,"-2,855","1,396","2,447","12,367","1,676","7,172","23,130","53,022",,,"239,394",0,0,"-239,394","-478,789","478,789","239,394","1,196,972","1,077,275","359,092","1,077,275","957,578","-598,486",,,-3%,0%,0%,3%,7%,-7%,-3%,-17%,-16%,-5%,-16%,-14%,9%,," 	5,561 ",-2,0,0,2,4,-4,-2,-10,-9,-3,-9,-8,5,6.0,-47.0,,-2.0,0.0,0.0,2.0,4.0,-4.0,-2.0,-10.0,-9.0,-3.0,-9.0,-8.0,5.0
4月19日2021年,"-159,835","-2,976,693","1,866,631","-4,816,077","1,699,976","1,566,755","-2,968,178","3,882,068","-923,514","-4,502,795","50,698","-567,069","-7,848,033","-6,051,411",,"-61,911","278,535","185,817","185,542","185,817","185,661",0,"309,747","-92,397","123,892",0,"30,959","156,345",,"-141,453","3,255,228","-1,680,814","5,240,898","-1,035,527","-1,859,685","2,728,875","-4,769,237","-246,053","4,267,605","-1,127,957","-359,533",,,"-1,082","5,247","-13,296","11,384","-5,966","-5,343","27,819","-48,522",-387,"83,083","-23,684","-19,351",,,-473,448,"1,471",401,"1,059",532,0,"3,149",-147,"2,420",0,"1,648",,,"-61,952","278,786","185,857","185,857","185,857","185,857",0,"309,762","-92,929","123,905",0,"30,976","154,881",,,-3%,16%,10%,10%,10%,10%,0%,17%,-5%,7%,0%,2%,9%,," 	5,562 ",-2,9,6,6,6,6,0,10,-3,4,0,1,5,48.0,-5.0,,-2.0,9.0,6.0,6.0,6.0,6.0,0.0,10.0,-3.0,4.0,0.0,1.0,5.0
